"WS_ID","WS_DATE","WS_TIME","PLATFORM_CD","LATITUDE","LONGITUDE","TRIPTYPE_CD","DATASOURCE_CD","WINDDIR_CD","BEAUFORT_CD","VESSSPEED","VESSHEAD_CD","ALTITUDE","GLAREL_CD","GLARER_CD","VISIBILITY_CD","CLOUD_CD","SIGHTOBS_CD","BATCH_ID","DATE_ENTERED","DATA_TYPE","REGION_CD","DATACENTER_CD","RESTRICTION_CD","WS_TIME_UTC","DATE_UPDATED","PLATFORM_TYPE_CD","TRIP_FLIGHT_NUMBER","MMSI","LCQECODE_CD","LOC_UNCERTAINTY_QUANTITATIVE","MAINTAINER_CD","DATA_TYPE_CD","WS_DATETIME","WS_DATETIME_UTC","SUSPECTED_DATA_ISSUE","TRIPTYPE_LEGACY_CD","DATASOURCE_LEGACY_CD","WS_EVENT_ID","WS_ID_1","EVENT_CD","GEAR_CD","SPECIES_CD","IDREL_CD","BEST_COUNT","CL_CD","ANBEARING","ANHEAD_CD","NOGRPS","DISTANCE","GEARIMPACT_CD","COMMENTS","DATE_UPDATED_1","MIN_COUNT","MAX_COUNT","COUNT_UNCERTAINTY_CD","WS_DETAIL_ID","WS_EVENT_ID_1","WHALENO","WHALEID","MATURITY_CD","SWIMDIR_CD","FEATURE_TYPE_CD","FEATURE_DESC","MARKS","PHOTO_CD","COMMENTS_1","FRAME_REF","BEHAVIOUR_CD1","BEHAVIOUR_CD2","BEHAVIOUR_CD3","BEHAVIOUR_CD4","BEHAVIOUR_CD5","ANIMAL_CONDITION","LENGTH_RANGE","DATE_UPDATED_2","SPECIES_CD_1","COMMONNAME","URI","SCIENTIF"
412753,2019-07-16,1415,86,47.106,-59.516,33,,12,4,,,,,,1,4,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-16 14:15:00,,"",33,10,211089,412753,1,0,7031,2,5,10,,,,1852,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412617,2019-07-16,1552,86,46.928,-59.55,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-16 15:52:00,,"",33,10,210949,412617,1,0,934,2,5,10,,,,275,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412618,2019-07-16,1610,86,47,-59.48,33,,,,,,,,,,2,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-16 16:10:00,,"",33,10,210950,412618,1,0,934,2,20,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412623,2019-07-16,1701,86,47.235,-59.291,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-16 17:01:00,,"",33,10,210952,412623,1,0,7031,2,6,1,,,1,200,,"",2022-05-04,,,2,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412624,2019-07-17,1611,86,47.076,-59.431,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-17 16:11:00,,"",33,10,210953,412624,1,0,7031,2,2,,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
425550,2019-07-17,1132,476,47.0692,-60.5536,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:32:00,2019-07-17 15:32:00,"",,,230036,425550,1,0,7025,1,7,0,,99,1,,9,"",,7,7,1,125678,230036,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
425551,2019-07-17,1529,476,47.0755,-60.491,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 15:29:00,2019-07-17 18:29:00,"",,,230041,425551,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125683,230041,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424011,2019-07-17,1054,476,47.0289,-60.5311,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 10:54:00,2019-07-17 13:54:00,"",,,230030,424011,1,0,7025,1,2,0,,99,1,,9,"",,2,2,1,125672,230030,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424012,2019-07-17,1128,476,47.0643,-60.5688,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:28:00,2019-07-17 15:28:00,"",,,230035,424012,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125677,230035,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424105,2019-07-17,1522,476,47.0891,-60.5077,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 15:22:00,2019-07-17 18:22:00,"",,,230889,424105,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,126554,230889,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424942,2019-07-17,1133,476,47.0702,-60.5512,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:33:00,2019-07-17 15:33:00,"",,,230037,424942,1,0,7031,1,8,0,,99,1,,9,"",,8,8,1,125679,230037,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
424943,2019-07-17,1827,476,47.0513,-60.5921,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 18:27:00,2019-07-17 22:27:00,"",,,230044,424943,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125686,230044,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
425884,2019-07-17,1059,476,47.032,-60.5514,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 10:59:00,2019-07-17 13:59:00,"",,,230031,425884,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125673,230031,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
425885,2019-07-17,1122,476,47.0583,-60.5847,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:22:00,2019-07-17 15:22:00,"",,,230033,425885,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125675,230033,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
425886,2019-07-17,1814,476,47.0554,-60.6373,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 18:14:00,2019-07-17 22:14:00,"",,,230043,425886,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125685,230043,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424334,2019-07-17,1145,476,47.0753,-60.5522,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:45:00,2019-07-17 15:45:00,"",,,230038,424334,1,0,7031,1,2,0,,99,1,,9,"",,2,2,1,125680,230038,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
425253,2019-07-17,1443,476,47.0796,-60.5329,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 14:43:00,2019-07-17 17:43:00,"",,,230040,425253,1,0,7031,1,25,4,,99,1,,9,"",,7,25,3,125682,230040,,"",,,,"","",,"","",34,54,,,,"ALIVE","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
426215,2019-07-17,1124,476,47.0614,-60.5769,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:24:00,2019-07-17 15:24:00,"",,,230034,426215,1,0,7025,1,5,0,,99,1,,9,"",,5,5,1,125676,230034,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
426216,2019-07-17,1223,476,47.0754,-60.5445,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","MAR","BIO","P",,2022-08-22,1,"","",1,,15,8,2019-07-17 12:23:00,2019-07-17 15:23:00,"",,,230039,426216,1,0,7025,1,3,0,,99,1,,9,"",,3,3,1,125681,230039,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
426217,2019-07-17,1734,476,47.0471,-60.603,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 17:34:00,2019-07-17 21:34:00,"",,,230042,426217,1,0,7025,1,8,3,,99,1,,9,"",,2,8,2,125684,230042,,"",,,,"","",,"","",34,54,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
424631,2019-07-17,1120,476,47.0546,-60.5912,4,105,99,13,,99,,9,9,9,0,7,"BATCH_CBPWP",2022-04-06,"","QC","BIO","P",,2022-07-29,1,"","",1,,15,8,2019-07-17 11:20:00,2019-07-17 15:20:00,"",,,230032,424631,1,0,7025,1,1,0,,99,1,,9,"",,1,1,1,125674,230032,,"",,,,"","",,"","",54,,,,,"ALIVE","",,7025,"PORPOISE-HARBOUR","HAPO","Phocoena phocoena"
412758,2019-07-18,1535,86,46.731,-59.848,33,,12,6,,,,,,,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-18 15:35:00,,"",33,10,211094,412758,1,0,7030,2,1,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7030,"WHALE-BALEEN (NS)","",""
412659,2019-07-18,2130,86,46.806,-59.655,33,,,,,,,,,6,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-18 21:30:00,,"",33,10,210990,412659,1,0,920,2,1,10,,,,600,,"",,,,,113491,210990,,"",,,,"","",,"","",25,,,,,"","",,920,"WHALES (NS)","UNLW",""
412658,2019-07-18,905,86,47.01,-59.605,33,,,,,,,,,1,2,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-18 09:05:00,,"",33,10,210989,412658,1,0,930,2,1,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412756,2019-07-18,1450,86,46.908,-59.691,33,,12,6,,,,,,9,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-18 14:50:00,,"",33,10,211092,412756,1,0,7031,2,2,10,,,,926,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412660,2019-07-19,900,86,47.076,-59.548,33,,,,,,,,,1,2,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 09:00:00,,"",33,10,210991,412660,1,0,7031,2,12,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412662,2019-07-19,940,86,46.925,-59.681,33,,,,,,,,,1,2,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 09:40:00,,"",33,10,210993,412662,1,0,933,2,8,2,,,,200,,"",2022-05-04,,,2,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412757,2019-07-19,,86,47.078,-59.543,33,,11,4,,,,,,,3,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 00:00:00,,"",33,10,211093,412757,1,0,7031,2,12,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412661,2019-07-19,930,86,46.96,-59.65,33,,,,,,,,,1,2,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 09:30:00,,"",33,10,210992,412661,1,0,7031,2,8,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412626,2019-07-19,1617,86,47.045,-59.453,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 16:17:00,,"",33,10,210955,412626,1,0,934,2,20,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412627,2019-07-19,1620,86,47.06,-59.44,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-19 16:20:00,,"",33,10,210956,412627,1,0,7031,2,3,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412631,2019-07-20,1620,86,47.126,-59.388,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-20 16:20:00,,"",33,10,210960,412631,1,0,7031,2,100,9,,,9,,,"",,,,3,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412631,2019-07-20,1620,86,47.126,-59.388,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-20 16:20:00,,"",33,10,210961,412631,1,0,930,3,4,9,,,,,,"",,,,3,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412630,2019-07-20,1436,86,46.688,-59.753,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-20 14:36:00,,"",33,10,210959,412630,1,0,7022,2,1,10,,,,300,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412629,2019-07-20,1339,86,46.468,-59.958,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-20 13:39:00,,"",33,10,210958,412629,1,0,933,2,4,10,,,,1500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412628,2019-07-20,1303,86,46.328,-60.1,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-20 13:03:00,,"",33,10,210957,412628,1,0,934,2,4,10,,,,500,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,934,"DOLPHIN-COMMON","SADO","Delphinus delphis"
412663,2019-07-21,850,86,47.108,-59.52,33,,,,,,,,,1,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-21 08:50:00,,"",33,10,210994,412663,1,0,7031,2,6,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412665,2019-07-21,1210,86,46.35,-60.13,33,,,,,,,,,1,,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-21 12:10:00,,"",33,10,210996,412665,1,0,930,2,4,10,,,,100,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412759,2019-07-22,1340,86,47.19,-59.441,33,,12,5,,,,,,,4,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-22 13:40:00,,"",33,10,211095,412759,1,0,920,2,1,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,920,"WHALES (NS)","UNLW",""
412666,2019-07-22,1159,86,46.37,-60.13,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-22 11:59:00,,"",33,10,210997,412666,1,0,930,2,4,10,,,,10,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
412760,2019-07-22,1355,86,47.138,-59.486,33,,12,5,,,,,,,4,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-22 13:55:00,,"",33,10,211096,412760,1,0,7030,2,1,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7030,"WHALE-BALEEN (NS)","",""
412761,2019-07-22,1402,86,47.108,-59.511,33,,12,5,,,,,,,4,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-22 14:02:00,,"",33,10,211097,412761,1,0,7031,2,10,10,,,,1800,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412668,2019-07-23,830,86,47.16,-59.47,33,,,,,,,,,4,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-23 08:30:00,,"",33,10,210999,412668,1,0,7031,2,100,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412762,2019-07-23,1342,86,47.156,-59.385,33,,6,5,,,,,,2,,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-23 13:42:00,,"",33,10,211098,412762,1,0,7031,2,4,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412669,2019-07-23,830,86,47.16,-59.47,33,,,,,,,,,,4,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-23 08:30:00,,"",33,10,211000,412669,1,0,7022,2,1,10,,,,300,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412632,2019-07-23,1631,86,47.115,-59.4,33,,,,,,,,,,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-23 16:31:00,,"",33,10,210962,412632,1,0,7031,2,6,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412763,2019-07-23,1347,86,47.133,-59.486,33,,6,5,,,,,,2,,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-23 13:47:00,,"",33,10,211099,412763,1,0,7031,2,6,10,,,,400,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412766,2019-07-24,1424,86,47.081,-59.591,33,,,,,,,,,,,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-24 14:24:00,,"",33,10,211102,412766,1,0,7030,2,1,10,,,,3700,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7030,"WHALE-BALEEN (NS)","",""
412765,2019-07-24,1403,86,47.11,-59.521,33,,,,,,,,,,,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-24 14:03:00,,"",33,10,211101,412765,1,0,7031,2,3,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
415157,2019-07-25,945,106,45.3393,-60.2104,27,23,99,13,,99,,9,9,9,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,,"","",,,,1,2019-07-25 09:45:00,,"",,,212859,415157,1,0,7023,2,1,0,,99,,,9,"DFOCP flight w/MMO onboard, followed entangled NARW 3125, last position",,,,1,115522,212859,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
415156,2019-07-25,1006,106,45.6963,-59.9485,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-25 10:06:00,,"",,,212854,415156,1,0,920,3,1,0,,99,,,9,"Not our whale so we moved on without further identifying Unidentified whale FLIR video captured Dorsal fin seen Whale sighted",,,,1,115517,212854,,"",,,2,"","",4,"","",99,,,,,"ALIVE","",2022-08-19,920,"WHALES (NS)","UNLW",""
415594,2019-07-25,945,106,45.689,-59.9781,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-25 09:45:00,,"",,,212853,415594,1,0,920,3,1,0,,99,,,9,"Whale sighted, unidentified. Not near location of last ping so we did not spend more time here",,,,1,115516,212853,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,920,"WHALES (NS)","UNLW",""
415028,2019-07-25,1203,106,45.42,-60.1556,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,,"","",,,,1,2019-07-25 12:03:00,,"",,,212857,415028,1,0,920,2,1,0,,99,,,9,"Many pictures taken FLIR video captured Whale dragging blue buoy at around 2-3 whale-lengths behind. Entangled whale sighted. Great FLIR videos taken Updated visual contact with entangled whale @17:30, 18:52 UTC ( 45.351833, -60.204166 and 45.29983, -60.244166 respectively)",,,,1,115520,212857,,"",,,0,"","",5,"","",92,17,,,,"ALIVE","",2022-08-19,920,"WHALES (NS)","UNLW",""
415595,2019-07-25,1053,106,45.5516,-60.0566,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-25 10:53:00,,"",,,212855,415595,1,0,930,3,1,10,,99,,,9,"Not a right whale FLIR video taken Appears to be a dolphin, possible killer whale",,,,,115518,212855,,"",,,0,"","",4,"","",99,,,,,"ALIVE","",2022-08-19,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
415426,2019-07-25,1135,106,45.5518,-60.118,27,23,99,13,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,2,"","",,,,1,2019-07-25 11:35:00,,"",,,212856,415426,1,0,930,2,1,11,,99,1,,9,"Small group of dolphin spotted",,,,3,115519,212856,,"",,,0,"","",,"","",99,,,,,"ALIVE","",2022-08-19,930,"DOLPHINS/PORPOISE (NS)","UNDO",""
414870,2019-07-25,1313,106,45.3711,-60.159,27,23,99,0,,99,,9,9,1,0,7,"CP2019",2021-03-15,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,,"","",,,,1,2019-07-25 13:13:00,,"",,,212858,414870,1,0,7023,1,1,0,,99,,,9,"ENTANGLED RIGHT WHALE",,,,1,115521,212858,,"",,,0,"","",,"","",92,,,,,"ALIVE","",2022-08-19,7023,"WHALE-NORTH ATLANTIC RIGHT","RIWH","Eubalaena glacialis"
412633,2019-07-25,1530,86,46.925,-59.556,33,,,1,,,,,,2,,,"",2019-12-10,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-25 15:30:00,,"",33,10,210964,412633,1,0,933,2,20,10,,,,600,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412671,2019-07-26,840,86,47.11,-59.495,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 08:40:00,,"",33,10,211002,412671,1,0,7031,2,100,10,,,,50,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412673,2019-07-26,935,86,46.91,-59.67,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 09:35:00,,"",33,10,211003,412673,1,0,933,2,15,3,,,,50,,"",2022-05-04,,,2,,,,"",,,,"","",,"","",,,,,,"","",,933,"DOLPHIN-ATLANTIC WHITE-SIDED","WSDO","Lagenorhynchus acutus"
412670,2019-07-26,835,86,47.13,-59.486,33,,,,,,,,,1,1,,"",2019-12-16,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 08:35:00,,"",33,10,211001,412670,1,0,7031,2,6,10,,,,250,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
412768,2019-07-26,1536,86,46.74,-59.828,33,,14,4,,,,,,1,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 15:36:00,,"",33,10,211104,412768,1,0,7022,2,1,10,,,,100,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7022,"WHALE-MINKE","MIWH","Balaenoptera acutorostrata"
412767,2019-07-26,1354,86,47.11,-59.491,33,,14,4,,,,,,1,1,,"",2019-12-17,"OPPORTUNISTIC","MAR","BIO","P",,2022-08-22,1,"","",,,,1,2019-07-26 13:54:00,,"",33,10,211103,412767,1,0,7031,2,5,10,,,,200,,"",,,,,,,,"",,,,"","",,"","",,,,,,"","",,7031,"WHALE-LONG-FINNED PILOT","","Globicephala melas"
